DT, X, Y, Z
131.033,356.18338,13.190085,135.685898
131.05,356.18338,13.190105,135.68605
131.067,356.183319,13.19011,135.686249
131.083,356.183289,13.190119,135.686417
131.1,356.183289,13.190133,135.686554
131.116,356.183228,13.190141,135.686752
131.133,356.183136,13.190147,135.686935
131.15,356.183075,13.190146,135.687103
131.166,356.183014,13.190146,135.687286
131.183,356.182922,13.190152,135.687454
131.199,356.18277,13.19015,135.687668
131.216,356.182678,13.190132,135.687881
131.232,356.182526,13.190121,135.688034
131.249,356.182373,13.190105,135.688187
131.266,356.182068,13.190096,135.68837
131.282,356.181885,13.190068,135.688522
131.299,356.181671,13.190052,135.688705
131.315,356.181458,13.190028,135.68895
131.332,356.181152,13.189996,135.689133
131.349,356.180878,13.18997,135.689346
131.365,356.180603,13.189937,135.689529
131.382,356.180267,13.189912,135.689682
131.398,356.179962,13.189873,135.689926
131.415,356.179626,13.189836,135.69014
131.431,356.17926,13.189793,135.690308
131.448,356.178772,13.189754,135.690536
131.465,356.178528,13.189712,135.69075
131.481,356.17807,13.189665,135.690933
131.498,356.177704,13.189621,135.691193
131.514,356.177216,13.189575,135.691391
131.531,356.176849,13.189533,135.691589
131.548,356.176544,13.189485,135.691833
131.564,356.176056,13.18944,135.692017
131.581,356.175659,13.189386,135.69223
131.597,356.175201,13.189344,135.692535
131.614,356.174805,13.189291,135.692719
131.63,356.174316,13.189242,135.692932
131.647,356.173859,13.189194,135.693192
131.664,356.173584,13.189149,135.693359
131.68,356.173126,13.189092,135.693604
131.697,356.172729,13.189046,135.693832
131.713,356.172211,13.188993,135.694077
131.73,356.171814,13.188966,135.694366
131.746,356.171387,13.188951,135.694534
131.763,356.170929,13.188932,135.694717
131.78,356.170532,13.188918,135.694992
131.796,356.170105,13.18909,135.695221
131.813,356.169617,13.189347,135.695374
131.829,356.169098,13.18961,135.695435
131.846,356.168457,13.189839,135.695526
131.863,356.167847,13.190077,135.695648
131.879,356.167053,13.190312,135.695786
131.896,356.166443,13.190492,135.69577
131.912,356.165649,13.190678,135.695709
131.929,356.164856,13.190819,135.695663
131.945,356.164063,13.190933,135.695496
131.962,356.163208,13.191005,135.695313
131.979,356.162384,13.191049,135.69519
131.995,356.16153,13.191069,135.695053
132.012,356.160675,13.191051,135.694885
132.028,356.159882,13.190993,135.694763
132.045,356.158966,13.190929,135.694702
132.061,356.15802,13.190839,135.69458
132.078,356.157166,13.190739,135.69455
132.095,356.156342,13.190664,135.694519
132.111,356.155365,13.190602,135.694611
132.128,356.154602,13.190548,135.694702
132.144,356.153534,13.190491,135.694855
132.161,356.152802,13.190434,135.695023
132.178,356.151764,13.190385,135.695251
132.194,356.150787,13.190371,135.695496
132.211,356.149994,13.190365,135.695816
132.227,356.148804,13.190365,135.696106
132.244,356.147919,13.190404,135.696335
132.26,356.14682,13.190591,135.696625
132.277,356.14566,13.190794,135.696915
132.294,356.14447,13.190976,135.697159
132.31,356.143188,13.191107,135.697479
132.327,356.141998,13.191177,135.697739
132.343,356.140747,13.191216,135.698013
132.36,356.139313,13.191217,135.698364
132.376,356.138,13.191184,135.698654
132.393,356.13678,13.191127,135.698944
132.41,356.135406,13.191055,135.699234
132.426,356.134094,13.190956,135.699615
132.443,356.132782,13.190852,135.699875
132.459,356.13147,13.190725,135.70015
132.476,356.130127,13.190616,135.700409
132.493,356.128967,13.190516,135.700729
132.509,356.127472,13.190423,135.701004
132.526,356.126251,13.190287,135.701279
132.542,356.124146,13.189992,135.701553
132.559,356.121735,13.189487,135.701889
132.575,356.118469,13.188848,135.702347
132.592,356.114563,13.18831,135.702881
132.609,356.109558,13.187682,135.703461
132.625,356.103271,13.187016,135.704193
132.642,356.096252,13.186257,135.704987
132.658,356.087921,13.185116,135.705872
132.675,356.078705,13.18403,135.706818
132.692,356.067963,13.182955,135.707886
132.708,356.055969,13.181865,135.709167
132.725,356.043396,13.180711,135.710449
132.741,356.02948,13.17929,135.711868
132.758,356.015167,13.177719,135.713318
132.774,355.998749,13.176511,135.714966
132.791,355.982452,13.175455,135.716766
132.808,355.963928,13.174316,135.718796
132.824,355.944244,13.172795,135.720886
132.841,355.924927,13.171644,135.722855
132.857,355.903259,13.170328,135.725174
132.874,355.881958,13.169066,135.727478
132.89,355.858429,13.167408,135.730011
132.907,355.835358,13.165609,135.732635
132.924,355.809814,13.163978,135.735382
132.94,355.783234,13.162158,135.738266
132.957,355.75766,13.160389,135.741165
132.973,355.729248,13.158583,135.744354
132.99,355.701691,13.156924,135.747406
133.007,355.671417,13.154984,135.750839
133.023,355.640442,13.15274,135.754379
133.04,355.610474,13.150926,135.757874
133.057,355.577637,13.14882,135.761627
133.076,355.543976,13.146702,135.76564
133.089,355.505188,13.144578,135.770172
133.106,355.477966,13.143031,135.773407
133.123,355.441742,13.140841,135.777802
133.139,355.404633,13.13881,135.782288
133.156,355.368835,13.13689,135.786682
133.172,355.329987,13.134837,135.791443
133.189,355.292603,13.13308,135.796127
133.206,355.252045,13.13109,135.801208
133.223,355.210571,13.129132,135.806458
133.239,355.168396,13.127242,135.811935
133.255,355.127716,13.125348,135.81723
133.272,355.086365,13.123713,135.822647
133.288,355.041443,13.121878,135.828568
133.305,354.998444,13.120138,135.83432
133.322,354.951935,13.118265,135.840637
133.339,354.904663,13.116288,135.847092
133.355,354.856628,13.114533,135.853653
133.371,354.809387,13.112952,135.86026
133.388,354.760254,13.111504,135.867157
133.405,354.70755,13.109724,135.874649
133.421,354.65332,13.107744,135.882355
133.438,354.601624,13.105774,135.889771
133.454,354.546936,13.103707,135.897827
133.471,354.495514,13.101888,135.905518
133.487,354.441254,13.100058,135.913742
133.504,354.390656,13.09842,135.921509
133.521,354.337433,13.096581,135.929871
133.537,354.284821,13.094687,135.938324
133.554,354.235657,13.092933,135.94635
133.571,354.184296,13.091183,135.954956
133.587,354.13324,13.089608,135.963593
133.604,354.085815,13.088126,135.971664
133.62,354.036224,13.086657,135.980469
133.637,353.990204,13.085302,135.988739
133.653,353.941803,13.084045,135.997437
133.67,353.89682,13.083148,136.005798
133.686,353.849609,13.082396,136.014603
133.703,353.805817,13.081779,136.022858
133.72,353.759583,13.081237,136.03186
133.736,353.710907,13.081143,136.041229
133.753,353.664612,13.081428,136.050308
133.771,353.614288,13.081802,136.060196
133.786,353.55896,13.082257,136.070999
133.803,353.511688,13.082992,136.080231
133.819,353.456665,13.084166,136.091141
133.836,353.403442,13.085409,136.101578
133.852,353.34552,13.087123,136.113113
133.869,353.289764,13.089315,136.124191
133.885,353.229065,13.091785,136.136337
133.902,353.170746,13.094296,136.147903
133.918,353.107452,13.097182,136.160599
133.935,353.046539,13.099881,136.172775
133.952,352.980682,13.10272,136.186005
133.968,352.913361,13.105514,136.199509
133.985,352.848755,13.107965,136.21257
134.001,352.7789,13.110231,136.22673
134.018,352.711914,13.112124,136.240326
134.035,352.639557,13.113834,136.255035
134.051,352.565704,13.115079,136.270126
134.068,352.495239,13.115975,136.284653
134.084,352.418976,13.116759,136.300415
134.101,352.34613,13.117205,136.315628
134.117,352.267395,13.117591,136.332138
134.134,352.192322,13.117951,136.348007
134.151,352.111328,13.118533,136.365265
134.167,352.029266,13.119349,136.383072
134.184,351.950653,13.120333,136.400177
134.2,351.866272,13.12152,136.418762
134.217,351.785828,13.122887,136.436722
134.233,351.699188,13.124472,136.456131
134.25,351.616608,13.126757,136.474823
134.267,351.527557,13.131804,136.494904
134.283,351.437225,13.136621,136.515289
134.3,351.351563,13.140672,136.535034
134.316,351.259735,13.144017,136.556335
134.333,351.172974,13.146928,136.576859
134.35,351.079773,13.150728,136.599655
134.366,350.986511,13.154193,136.622879
134.383,350.897949,13.157919,136.645203
134.399,350.803558,13.161814,136.66893
134.416,350.714386,13.165314,136.690994
134.432,350.618469,13.169369,136.714752
134.449,350.528564,13.171996,136.737015
134.466,350.432251,13.175611,136.76123
134.482,350.336029,13.179635,136.785034
134.499,350.2453,13.182387,136.807159
134.515,350.148926,13.184441,136.831284
134.532,350.058533,13.188902,136.854553
134.549,349.962372,13.192642,136.879578
134.565,349.866302,13.195457,136.903549
134.582,349.775757,13.199273,136.926117
134.598,349.680054,13.201756,136.950241
134.615,349.589844,13.205109,136.972366
134.631,349.492126,13.209659,136.996979
134.648,349.398773,13.214111,137.019928
134.665,349.2995,13.21872,137.045181
134.681,349.199158,13.222792,137.070526
134.698,349.10376,13.227348,137.094513
134.714,349.003204,13.233452,137.120361
134.731,348.907776,13.240927,137.143066
134.747,348.807495,13.247112,137.167023
134.764,348.712616,13.252048,137.188446
134.781,348.61261,13.257312,137.211044
134.797,348.513397,13.261445,137.234055
134.814,348.42038,13.265736,137.254791
134.83,348.321533,13.268792,137.276596
134.847,348.229431,13.270894,137.296417
134.864,348.132172,13.273583,137.315979
134.88,348.035217,13.274849,137.335297
134.897,347.945251,13.277184,137.352402
134.913,347.850433,13.280237,137.369339
134.93,347.761871,13.282395,137.385513
134.947,347.66983,13.286976,137.401108
134.963,347.578278,13.29214,137.415314
134.98,347.492401,13.294895,137.428894
134.996,347.398041,13.30016,137.442093
135.013,347.310791,13.304523,137.454697
135.029,347.215698,13.310297,137.467758
135.046,347.125824,13.314575,137.47966
135.063,347.028503,13.321371,137.491501
135.079,346.931152,13.326521,137.50235
135.096,346.837921,13.33145,137.511719
135.112,346.738037,13.336263,137.520294
135.129,346.643463,13.340501,137.528061
135.145,346.542267,13.34434,137.535004
135.162,346.446014,13.347987,137.541122
135.179,346.343964,13.350944,137.546982
135.195,346.240387,13.354872,137.551819
135.212,346.143127,13.358005,137.555832
135.228,346.038269,13.363553,137.558472
135.245,345.940308,13.367529,137.560715
135.261,345.833984,13.373693,137.561234
135.278,345.734741,13.378455,137.561493
135.295,345.627991,13.384439,137.560287
135.311,345.521088,13.389799,137.558929
135.328,345.420746,13.396231,137.555893
135.344,345.313782,13.405111,137.551636
135.361,345.213226,13.413899,137.546341
135.378,345.106079,13.422767,137.539719
135.394,344.998688,13.430857,137.531097
135.411,344.897156,13.437184,137.522491
135.427,344.789215,13.443366,137.511841
135.444,344.687073,13.4486,137.501083
135.46,344.578125,13.453877,137.488541
135.477,344.475372,13.45817,137.475876
135.494,344.365173,13.463173,137.461578
135.51,344.254547,13.467858,137.446075
135.527,344.14975,13.472392,137.43129
135.543,344.037659,13.477009,137.414139
135.56,343.931335,13.480885,137.398056
135.576,343.8172,13.485445,137.379227
135.593,343.709076,13.489515,137.361542
135.61,343.593018,13.494158,137.340805
135.626,343.475922,13.49859,137.320358
135.643,343.364197,13.503205,137.299591
135.659,343.244781,13.507727,137.27742
135.676,343.131012,13.513824,137.254639
135.692,343.009399,13.522542,137.229523
135.709,342.893341,13.531157,137.205399
135.726,342.768921,13.540091,137.178329
135.742,342.643219,13.547521,137.15155
135.759,342.523438,13.553297,137.124969
135.775,342.395172,13.558393,137.096207
135.792,342.273254,13.562244,137.06813
135.809,342.141632,13.566323,137.038177
135.825,342.008728,13.570698,137.007736
135.842,341.882019,13.574985,136.978714
135.858,341.746033,13.579979,136.947189
135.875,341.61673,13.584866,136.917023
135.891,341.476959,13.589726,136.884506
135.908,341.342773,13.594924,136.853577
135.925,341.199158,13.60085,136.819748
135.941,341.053711,13.60673,136.784912
135.958,340.914795,13.611956,136.75177
135.974,340.766479,13.617487,136.71608
135.991,340.626282,13.622478,136.682968
136.008,340.476471,13.626673,136.647827
136.024,340.326843,13.631339,136.613419
136.041,340.186188,13.635822,136.580978
136.057,340.037018,13.64007,136.546814
136.074,339.896942,13.644607,136.514954
136.09,339.749207,13.649734,136.48056
136.107,339.610535,13.655218,136.448715
136.124,339.463715,13.660342,136.414536
136.14,339.317566,13.665735,136.381485
136.157,339.180206,13.670646,136.350433
136.173,339.034912,13.676147,136.318222
136.19,338.898499,13.681076,136.287857
136.207,338.754028,13.686049,136.255814
136.223,338.610229,13.691423,136.224319
136.24,338.474396,13.696271,136.194229
136.256,338.32605,13.702807,136.161789
136.273,338.186646,13.708576,136.130798
136.289,338.037323,13.713901,136.097748
136.306,337.892883,13.720064,136.066132
136.323,337.738861,13.726695,136.032455
136.339,337.583374,13.732985,135.998352
136.356,337.434723,13.73856,135.965973
136.372,337.274933,13.745359,135.931549
136.389,337.123596,13.751763,135.898438
136.405,336.961243,13.757917,135.862793
136.422,336.806396,13.764122,135.828918
136.439,336.640686,13.770805,135.793121
136.455,336.473297,13.776873,135.756882
136.472,336.313782,13.783098,135.722488
136.488,336.14328,13.789519,135.685989
136.505,335.981049,13.795501,135.651306
136.522,335.80661,13.802645,135.614288
136.538,335.63089,13.809731,135.576752
136.555,335.463867,13.816772,135.541321
136.571,335.284454,13.825155,135.503479
136.588,335.11441,13.832366,135.467667
136.604,334.931976,13.840385,135.429184
136.621,334.759125,13.847093,135.392426
136.638,334.573578,13.854771,135.353058
136.654,334.386658,13.862549,135.313385
136.671,334.208954,13.870152,135.275757
136.687,334.018463,13.878943,135.235336
136.704,333.837982,13.886878,135.197128
136.721,333.644165,13.89573,135.155945
136.737,333.449158,13.90512,135.114532
136.754,333.264282,13.913743,135.075409
136.77,333.065979,13.923273,135.033646
136.787,332.878326,13.932066,134.994171
136.803,332.677277,13.94116,134.951859
136.82,332.486115,13.950515,134.912247
136.837,332.281738,13.960815,134.869904
136.853,332.075928,13.97135,134.827286
136.87,331.880798,13.98147,134.786926
136.886,331.672119,13.992171,134.743927
136.903,331.474213,14.002824,134.703705
136.92,331.262604,14.014375,134.661194
136.936,331.049713,14.025901,134.618942
136.953,330.84787,14.036441,134.57933
136.969,330.631958,14.048437,134.536972
136.989,330.427368,14.060438,134.496704
137.002,330.170288,14.075006,134.446594
137.019,330.002289,14.084038,134.413971
137.036,329.780487,14.096961,134.371338
137.052,329.557281,14.110456,134.329361
137.069,329.345886,14.123449,134.28981
137.085,329.119629,14.137162,134.247375
137.102,328.905151,14.150432,134.207138
137.118,328.676514,14.163706,134.164886
137.135,328.459564,14.177635,134.125504
137.152,328.2258,14.195153,134.083313
137.168,327.991333,14.211577,134.04126
137.185,327.768066,14.227427,134.001251
137.201,327.529633,14.243804,133.958633
137.218,327.303406,14.2598,133.919266
137.234,327.06189,14.276691,133.876602
137.251,326.834167,14.292987,133.836533
137.268,326.591888,14.310871,133.793869
137.284,326.349182,14.329491,133.752457
137.301,326.120819,14.347837,133.71489
137.317,325.878693,14.367467,133.676147
137.334,325.651154,14.385448,133.640427
137.35,325.410065,14.404722,133.602386
137.367,325.183899,14.422792,133.566727
